"","Y_mean_mean","Y_pred_mean","Y_mean_cred_lower","Y_mean_cred_upper","Y_pred_cred_lower","Y_pred_cred_upper","dsid","x","dfnames"
"94",277.36864187562,279.121710872519,253.113311053129,301.446880077156,0.903580315720422,555.944102373007,1,1627,"1Dg"
"95",278.135387475815,277.057175798284,253.84971202429,302.264542484568,-6.69516297430668,552.217158579277,1,1648,"1Dg"
"96",278.207637747066,278.385013441486,253.894206518375,302.33925612095,3.48976567003227,556.560310609046,1,1650,"1Dg"
"97",279.029056719774,280.06843147507,254.690012343142,303.2227840539,-0.261836972468337,559.781281073501,1,1673,"1Dg"
"98",279.345817637932,278.328938545362,255.00428677363,303.574755348392,-0.613254986046902,555.591402561682,1,1682,"1Dg"
"99",280.074969809484,277.714394921134,255.592372099141,304.384172607763,1.22341748014459,554.154323670219,1,1703,"1Dg"
"100",280.587431755443,280.237597435026,256.090278740981,304.966139602441,0.198085082248271,558.165352034667,1,1718,"1Dg"
"101",280.689102726453,282.88940756658,256.181504109028,305.079359931118,7.02183838063437,558.581118275657,1,1721,"1Dg"
"102",280.958902322889,281.126146829695,256.437055723141,305.397290512964,0.0346806494173671,560.951835633442,1,1729,"1Dg"
"103",282.763186528742,283.971287366017,257.994720076204,307.280217299051,5.58165665183956,560.880393069174,1,1784,"1Dg"
"104",282.843160821569,282.218037425873,258.073998412329,307.359539882612,3.87856510559972,559.964542473455,1,1786.5,"1Dg"
"105",283.050287485642,283.740666254093,258.267772361478,307.565344171876,5.05688359878354,561.825803892435,1,1793,"1Dg"
"106",283.303625203141,283.533716116383,258.522113098773,307.796350371651,1.79016104264745,564.801048286664,1,1801,"1Dg"
"107",283.523872196084,284.02656773697,258.719988518453,307.980777731648,4.71487666508062,565.111098372018,1,1808,"1Dg"
"108",284.269086596495,285.395966209767,259.371330067755,308.827836852962,2.16360552637954,566.627730659485,1,1832,"1Dg"
